step,train_loss,train_mean_token_accuracy,train_error_rate,timestamp
361,0.014382724650204182,0.99,,2026-03-09T17:56:58.9750000Z
362,0.0304066464304924,0.9905660377358491,,2026-03-09T17:57:00.5300000Z
363,0.011808272451162338,0.9913793103448276,,2026-03-09T17:57:02.4180000Z
364,0.03594100475311279,0.9869281045751634,,2026-03-09T17:57:04.2570000Z
365,0.011053790338337421,0.9915966386554622,,2026-03-09T17:57:06.1300000Z
366,0.020430397242307663,0.9926470588235294,,2026-03-09T17:57:07.9880000Z
367,0.012194236740469933,1,,2026-03-09T17:57:09.8520000Z
368,0.014903347939252853,0.98989898989899,,2026-03-09T17:57:11.7090000Z
369,0.022216221317648888,0.9926470588235294,,2026-03-09T17:57:13.5640000Z
370,0.009738125838339329,1,,2026-03-09T17:57:15.4340000Z
371,0.020024215802550316,0.991304347826087,,2026-03-09T17:57:16.9910000Z
372,0.019045328721404076,0.98989898989899,,2026-03-09T17:57:19.1550000Z
373,0.006623964756727219,1,,2026-03-09T17:57:20.7120000Z
374,0.004562488291412592,1,,2026-03-09T17:57:23.1730000Z
375,0.01974138244986534,0.99,,2026-03-09T17:57:24.4370000Z
376,0.023350657895207405,0.9913793103448276,,2026-03-09T17:57:26.2950000Z
377,0.04093191772699356,0.9801980198019802,,2026-03-09T17:57:28.1460000Z
378,0.017729824408888817,0.993103448275862,,2026-03-09T17:57:29.9910000Z
379,0.02012571133673191,0.9926470588235294,,2026-03-09T17:57:31.8240000Z
380,0.031694602221250534,0.9933774834437086,,2026-03-09T17:57:33.6760000Z
381,0.016457099467515945,0.99,,2026-03-09T17:57:35.5130000Z
382,0.015017680823802948,0.99,,2026-03-09T17:57:37.3530000Z
383,0.014046644791960716,0.9913793103448276,,2026-03-09T17:57:39.1750000Z
384,0.013568654656410217,0.991304347826087,,2026-03-09T17:57:41.3370000Z
385,0.02983476035296917,0.993421052631579,,2026-03-09T17:57:43.1850000Z
386,0.01320821326225996,0.9915966386554622,,2026-03-09T17:57:44.4560000Z
387,0.011103485710918903,1,,2026-03-09T17:57:46.3340000Z
388,0.014553374610841274,0.9915966386554622,,2026-03-09T17:57:48.1950000Z
389,0.010988311842083931,1,,2026-03-09T17:57:50.3470000Z
390,0.012817582115530968,0.991304347826087,,2026-03-09T17:57:51.9070000Z
391,0.007405347190797329,1,,2026-03-09T17:57:53.4820000Z
392,0.013679912313818932,0.9923664122137404,,2026-03-09T17:57:55.3260000Z
393,0.004025547299534082,1,,2026-03-09T17:57:57.1520000Z
394,0.02301190420985222,0.9887640449438202,,2026-03-09T17:57:59.0530000Z
395,0.02422166056931019,0.994535519125683,,2026-03-09T17:58:01.2130000Z
396,0.03713981434702873,0.9931506849315068,,2026-03-09T17:58:03.0920000Z
397,0.002630156697705388,1,,2026-03-09T17:58:04.3520000Z
398,0.022543596103787422,0.9887640449438202,,2026-03-09T17:58:06.2100000Z
399,0.020862407982349396,0.9887640449438202,,2026-03-09T17:58:08.0760000Z
400,0.003195888362824917,1,,2026-03-09T17:58:09.9430000Z
401,0.01849127933382988,0.9888888888888889,,2026-03-09T17:58:11.7870000Z
402,0.022243687883019447,0.9945054945054945,,2026-03-09T17:58:13.6470000Z
403,0.020519057288765907,0.994475138121547,,2026-03-09T17:58:15.8020000Z
404,0.01933063007891178,0.994475138121547,,2026-03-09T17:58:17.0880000Z
405,0.033278465270996094,0.9930555555555556,,2026-03-09T17:58:18.9150000Z
406,0.014699297025799751,0.9945054945054945,,2026-03-09T17:58:20.7790000Z
407,0.016756361350417137,0.9933774834437086,,2026-03-09T17:58:22.6410000Z
408,0.014242857694625854,0.9887640449438202,,2026-03-09T17:58:25.1100000Z
409,0.008626504801213741,0.9915966386554622,,2026-03-09T17:58:26.3830000Z
410,0.026900045573711395,0.9913793103448276,,2026-03-09T17:58:28.2380000Z
411,0.009914246387779713,0.9933774834437086,,2026-03-09T17:58:30.7050000Z
412,0.011057662777602673,1,,2026-03-09T17:58:31.9910000Z
413,0.007245906163007021,1,,2026-03-09T17:58:33.8540000Z
414,0.010508961044251919,1,,2026-03-09T17:58:35.7130000Z
415,0.004963578190654516,1,,2026-03-09T17:58:37.2460000Z
416,0.004329381510615349,1,,2026-03-09T17:58:39.1070000Z
417,0.028936181217432022,0.9923076923076923,,2026-03-09T17:58:40.6750000Z
418,0.0010234673973172903,1,,2026-03-09T17:58:42.5390000Z
419,0.017359133809804916,0.994535519125683,,2026-03-09T17:58:44.3970000Z
420,0.04305276647210121,0.9900990099009901,,2026-03-09T17:58:46.2500000Z
421,0.07574768364429474,0.9926470588235294,,2026-03-09T17:58:48.1150000Z
422,0.02432694286108017,0.9933774834437086,,2026-03-09T17:58:49.9880000Z
423,0.034139133989810944,0.98989898989899,,2026-03-09T17:58:51.8380000Z
424,0.0015434265369549394,1,,2026-03-09T17:58:53.6910000Z
425,0.0018508139764890075,1,,2026-03-09T17:58:55.5520000Z
426,0.03449109569191933,0.9913793103448276,,2026-03-09T17:58:57.4040000Z
427,0.02339383400976658,0.9923664122137404,,2026-03-09T17:58:59.5540000Z
428,0.01820214092731476,0.993421052631579,,2026-03-09T17:59:01.1090000Z
429,0.01633566990494728,0.9933774834437086,,2026-03-09T17:59:02.9680000Z
430,0.014253616333007812,0.993421052631579,,2026-03-09T17:59:04.8260000Z
431,0.0038926422130316496,1,,2026-03-09T17:59:06.3890000Z
432,0.018492380157113075,0.98989898989899,,2026-03-09T17:59:08.2430000Z
433,0.0144283976405859,0.9922480620155039,,2026-03-09T17:59:10.0870000Z
434,0.008392144925892353,1,,2026-03-09T17:59:11.6580000Z
435,0.005543168168514967,1,,2026-03-09T17:59:13.4930000Z
436,0.011758577078580856,0.9933774834437086,,2026-03-09T17:59:15.3410000Z
437,0.025743188336491585,0.9913793103448276,,2026-03-09T17:59:17.4640000Z
438,0.10050160437822342,0.9852941176470589,,2026-03-09T17:59:19.0160000Z
439,0.012926405295729637,0.9933774834437086,,2026-03-09T17:59:20.8370000Z
440,0.048770274966955185,0.9905660377358491,,2026-03-09T17:59:22.6890000Z
441,0.010249815881252289,0.993421052631579,,2026-03-09T17:59:24.5080000Z
442,0.019459599629044533,0.993103448275862,,2026-03-09T17:59:26.3810000Z
443,0.017065048217773438,0.99,,2026-03-09T17:59:27.9380000Z
444,0.00823949370533228,0.9933774834437086,,2026-03-09T17:59:29.7890000Z
445,0.07051856070756912,0.9887640449438202,,2026-03-09T17:59:31.6180000Z
446,0.007090953644365072,0.9933774834437086,,2026-03-09T17:59:33.4840000Z
447,0.01042146421968937,0.9915966386554622,,2026-03-09T17:59:35.3150000Z
448,0.014162963256239891,0.9887640449438202,,2026-03-09T17:59:37.1740000Z
449,0.023542769253253937,0.991304347826087,,2026-03-09T17:59:39.3130000Z
450,0.01563371531665325,0.9923076923076923,,2026-03-09T17:59:41.1960000Z
451,0.01108183991163969,0.9915966386554622,,2026-03-09T17:59:42.4560000Z
452,0.014884387142956257,0.9922480620155039,,2026-03-09T17:59:44.3060000Z
453,0.013220668770372868,0.9887640449438202,,2026-03-09T17:59:46.1360000Z
454,0.013742039911448956,0.9887640449438202,,2026-03-09T17:59:48.3010000Z
455,0.01389270182698965,0.9923076923076923,,2026-03-09T17:59:50.4770000Z
456,0.01432732306420803,0.9922480620155039,,2026-03-09T17:59:51.7430000Z
457,0.012330983765423298,0.9933774834437086,,2026-03-09T17:59:53.6070000Z
458,0.008321522735059261,0.994535519125683,,2026-03-09T17:59:55.4670000Z
459,0.009998081251978874,0.9933774834437086,,2026-03-09T17:59:57.3020000Z
460,0.010723770596086979,0.9933774834437086,,2026-03-09T17:59:59.4830000Z
461,0.040407001972198486,0.9905660377358491,,2026-03-09T18:00:01.0440000Z
462,0.009983858093619347,0.9933774834437086,,2026-03-09T18:00:02.6060000Z
463,0.009718806482851505,0.9923076923076923,,2026-03-09T18:00:04.4600000Z
464,0.008624651469290257,0.9933774834437086,,2026-03-09T18:00:06.3160000Z
465,0.011382522992789745,1,,2026-03-09T18:00:08.4760000Z
466,0.014466425403952599,0.9887640449438202,,2026-03-09T18:00:10.0100000Z
467,0.028566624969244003,0.991304347826087,,2026-03-09T18:00:11.8820000Z
468,0.03797336667776108,0.9905660377358491,,2026-03-09T18:00:13.4250000Z
469,0.0276105348020792,0.9914529914529915,,2026-03-09T18:00:15.2980000Z
470,0.15947362780570984,0.9626168224299065,,2026-03-09T18:00:17.1270000Z
471,0.026437174528837204,0.9912280701754386,,2026-03-09T18:00:18.9650000Z
472,0.01602189615368843,0.989010989010989,,2026-03-09T18:00:20.8160000Z
473,0.005778432358056307,1,,2026-03-09T18:00:22.6670000Z
474,0.01563214138150215,0.9888888888888889,,2026-03-09T18:00:24.5250000Z
475,0.010421122424304485,0.9923076923076923,,2026-03-09T18:00:26.3830000Z
476,0.02857702039182186,0.9906542056074766,,2026-03-09T18:00:28.2350000Z
477,0.016441667452454567,0.9887640449438202,,2026-03-09T18:00:30.1110000Z
478,0.0156028401106596,0.9887640449438202,,2026-03-09T18:00:31.9940000Z
479,0.008226530626416206,0.9945054945054945,,2026-03-09T18:00:33.8450000Z
480,0.025820527225732803,0.9906542056074766,,2026-03-09T18:00:35.6940000Z
481,0.024203434586524963,0.9912280701754386,,2026-03-09T18:00:37.5690000Z
482,0.009928534738719463,0.9934640522875817,,2026-03-09T18:00:39.1290000Z
483,0.008955066092312336,1,,2026-03-09T18:00:41.2910000Z
484,0.015730617567896843,0.98989898989899,,2026-03-09T18:00:42.8200000Z
485,0.014897346496582031,0.99,,2026-03-09T18:00:44.6790000Z
486,0.014973876066505909,0.9900990099009901,,2026-03-09T18:00:46.5260000Z
487,0.01684674806892872,0.9931506849315068,,2026-03-09T18:00:48.3650000Z
488,0.01203248742967844,1,,2026-03-09T18:00:50.5380000Z
489,0.01771944761276245,0.9927536231884058,,2026-03-09T18:00:52.6880000Z
490,0.02116238884627819,0.9906542056074766,,2026-03-09T18:00:53.9740000Z
491,0.021605515852570534,0.9914529914529915,,2026-03-09T18:00:55.7990000Z
492,0.01971757598221302,0.9905660377358491,,2026-03-09T18:00:57.9570000Z
493,0.012967369519174099,0.98989898989899,,2026-03-09T18:00:59.5190000Z
494,0.013213100843131542,0.99,,2026-03-09T18:01:01.3600000Z
495,0.019559230655431747,0.9905660377358491,,2026-03-09T18:01:03.7850000Z
496,0.009531094692647457,1,,2026-03-09T18:01:05.0680000Z
497,0.013826579786837101,0.989010989010989,,2026-03-09T18:01:06.9310000Z
498,0.01730225421488285,0.9906542056074766,,2026-03-09T18:01:09.3450000Z
499,0.008598444983363152,1,,2026-03-09T18:01:10.6150000Z
500,0.016159143298864365,0.9887640449438202,,2026-03-09T18:01:12.4380000Z
501,0.016339346766471863,0.9931972789115646,,2026-03-09T18:02:18.5750000Z
502,0.019937237724661827,0.9933774834437086,,2026-03-09T18:02:47.1630000Z
503,0.01655467227101326,0.9887640449438202,,2026-03-09T18:02:49.0220000Z
504,0.01043230015784502,1,,2026-03-09T18:02:50.9130000Z
505,0.011444572359323502,0.9915966386554622,,2026-03-09T18:02:52.4780000Z
506,0.016675740480422974,0.994535519125683,,2026-03-09T18:02:54.3470000Z
507,0.01831982098519802,0.993421052631579,,2026-03-09T18:02:56.8110000Z
508,0.008108287118375301,1,,2026-03-09T18:02:58.6900000Z
509,0.017977481707930565,0.9933774834437086,,2026-03-09T18:02:59.9440000Z
510,0.012809905223548412,0.9927536231884058,,2026-03-09T18:03:01.7750000Z
511,0.013960141688585281,0.9887640449438202,,2026-03-09T18:03:03.9410000Z
512,0.010893845930695534,0.9915966386554622,,2026-03-09T18:03:05.4870000Z
513,0.008159185759723186,1,,2026-03-09T18:03:07.3520000Z
514,0.0256545078009367,0.9914529914529915,,2026-03-09T18:03:08.9260000Z
515,0.0413459911942482,0.9900990099009901,,2026-03-09T18:03:10.8100000Z
516,0.013708848506212234,0.989010989010989,,2026-03-09T18:03:12.6710000Z
517,0.01799347624182701,0.9905660377358491,,2026-03-09T18:03:14.5190000Z
518,0.007739683147519827,1,,2026-03-09T18:03:16.3810000Z
519,0.010375632904469967,1,,2026-03-09T18:03:18.2370000Z
520,0.017765840515494347,0.9933774834437086,,2026-03-09T18:03:20.7040000Z
521,0.010175464674830437,0.9915966386554622,,2026-03-09T18:03:21.9760000Z
522,0.02615232579410076,0.9912280701754386,,2026-03-09T18:03:23.8460000Z
523,0.014022479765117168,0.994475138121547,,2026-03-09T18:03:25.6890000Z
524,0.009170173667371273,1,,2026-03-09T18:03:27.5560000Z
525,0.009930534288287163,1,,2026-03-09T18:03:30.0210000Z
526,0.02165880799293518,0.9914529914529915,,2026-03-09T18:03:31.3090000Z
527,0.020038696005940437,0.993103448275862,,2026-03-09T18:03:33.1290000Z
528,0.011002832092344761,0.9917355371900827,,2026-03-09T18:03:35.2920000Z
529,0.1898944228887558,0.9716981132075472,,2026-03-09T18:03:36.8520000Z
530,0.007948867976665497,1,,2026-03-09T18:03:38.7020000Z
531,0.011503410525619984,0.9916666666666667,,2026-03-09T18:03:40.5530000Z
532,0.015696747228503227,0.9933774834437086,,2026-03-09T18:03:42.4270000Z
533,0.013441739603877068,0.994475138121547,,2026-03-09T18:03:44.2940000Z
534,0.01487936545163393,0.9933774834437086,,2026-03-09T18:03:46.1550000Z
535,0.019068701192736626,0.9913793103448276,,2026-03-09T18:03:48.0100000Z
536,0.011336671188473701,0.9915966386554622,,2026-03-09T18:03:49.8650000Z
537,0.01573413796722889,0.989010989010989,,2026-03-09T18:03:51.7170000Z
538,0.02349342405796051,0.9905660377358491,,2026-03-09T18:03:53.5850000Z
539,0.011625328101217747,0.9933774834437086,,2026-03-09T18:03:55.7560000Z
540,0.010943468660116196,0.9915966386554622,,2026-03-09T18:03:57.0570000Z
541,0.012893982231616974,1,,2026-03-09T18:03:58.9120000Z
542,0.010137159377336502,0.9934640522875817,,2026-03-09T18:04:00.7600000Z
543,0.010911398567259312,0.9923076923076923,,2026-03-09T18:04:02.6270000Z
544,0.013648515567183495,0.9887640449438202,,2026-03-09T18:04:04.1810000Z
545,0.03188299015164375,0.9906542056074766,,2026-03-09T18:04:06.0370000Z
546,0.010858195833861828,0.9922480620155039,,2026-03-09T18:04:07.9030000Z
547,0.007367650046944618,0.994535519125683,,2026-03-09T18:04:09.7640000Z
548,0.011993959546089172,1,,2026-03-09T18:04:11.6130000Z
549,0.011523119173943996,1,,2026-03-09T18:04:13.7560000Z
550,0.018292684108018875,0.9932432432432432,,2026-03-09T18:04:15.3360000Z
551,0.00819080788642168,0.993421052631579,,2026-03-09T18:04:17.2120000Z
552,0.015632137656211853,0.9900990099009901,,2026-03-09T18:04:18.7460000Z
553,0.02381015010178089,0.9914529914529915,,2026-03-09T18:04:20.6180000Z
554,0.028078287839889526,0.9927007299270073,,2026-03-09T18:04:22.4840000Z
555,0.013103936798870564,0.9923664122137404,,2026-03-09T18:04:24.3510000Z
556,0.008314843289554119,0.9934640522875817,,2026-03-09T18:04:25.9310000Z
557,0.018524792045354843,0.9930555555555556,,2026-03-09T18:04:27.7930000Z
558,0.02658000960946083,0.9927536231884058,,2026-03-09T18:04:29.6620000Z
559,0.022280726581811905,0.9912280701754386,,2026-03-09T18:04:31.4970000Z
560,0.027242856100201607,0.9906542056074766,,2026-03-09T18:04:33.6520000Z
561,0.015846500173211098,0.99,,2026-03-09T18:04:35.2160000Z
562,0.025487270206212997,0.9905660377358491,,2026-03-09T18:04:37.0900000Z
563,0.014275474473834038,0.99,,2026-03-09T18:04:38.9530000Z
564,0.009483369067311287,1,,2026-03-09T18:04:40.5130000Z
565,0.015440915711224079,0.9934640522875817,,2026-03-09T18:04:42.3710000Z
566,0.013760490342974663,0.99,,2026-03-09T18:04:44.2270000Z
567,0.018195267766714096,0.9913793103448276,,2026-03-09T18:04:46.6920000Z
568,0.012635722756385803,1,,2026-03-09T18:04:47.9440000Z
569,0.010361302644014359,0.9915966386554622,,2026-03-09T18:04:49.8050000Z
570,0.008916150778532028,1,,2026-03-09T18:04:51.6740000Z
571,0.008695337921380997,1,,2026-03-09T18:04:53.5360000Z
572,0.013419821858406067,0.989010989010989,,2026-03-09T18:04:55.0880000Z
573,0.017622563987970352,0.9914529914529915,,2026-03-09T18:04:56.9540000Z
574,0.043281592428684235,0.9868421052631579,,2026-03-09T18:04:58.8180000Z
575,0.018015898764133453,0.9933774834437086,,2026-03-09T18:05:00.7020000Z
576,0.01988508366048336,0.993103448275862,,2026-03-09T18:05:02.2630000Z
577,0.017910925671458244,0.993421052631579,,2026-03-09T18:05:04.1120000Z
578,0.03237857297062874,0.9905660377358491,,2026-03-09T18:05:05.9560000Z
579,0.015556186437606812,0.991304347826087,,2026-03-09T18:05:07.8050000Z
580,0.017296265810728073,0.9913793103448276,,2026-03-09T18:05:09.7170000Z
581,0.01432869117707014,0.994535519125683,,2026-03-09T18:05:11.8900000Z
582,0.013173835352063179,0.9931506849315068,,2026-03-09T18:05:13.7560000Z
583,0.01725034788250923,0.9888888888888889,,2026-03-09T18:05:15.6150000Z
584,0.03000618889927864,0.9868421052631579,,2026-03-09T18:05:17.1780000Z
585,0.007224844302982092,1,,2026-03-09T18:05:19.0450000Z
586,0.01686861366033554,0.9887640449438202,,2026-03-09T18:05:21.2160000Z
587,0.017100360244512558,0.9933774834437086,,2026-03-09T18:05:23.0770000Z
588,0.014933736063539982,0.9887640449438202,,2026-03-09T18:05:24.3500000Z
589,0.011503799818456173,0.991304347826087,,2026-03-09T18:05:26.2030000Z
590,0.023143114522099495,0.9927007299270073,,2026-03-09T18:05:28.0550000Z
591,0.027703221887350082,0.9905660377358491,,2026-03-09T18:05:29.9050000Z
592,0.031919997185468674,0.9867549668874173,,2026-03-09T18:05:31.7380000Z
593,0.013237920589745045,0.9913793103448276,,2026-03-09T18:05:33.5880000Z
594,0.01015252061188221,1,,2026-03-09T18:05:35.4720000Z
595,0.0150074427947402,1,,2026-03-09T18:05:37.6270000Z
596,0.013210450299084187,1,,2026-03-09T18:05:38.8960000Z
597,0.013162896037101746,0.9945054945054945,,2026-03-09T18:05:40.7570000Z
598,0.014103244990110397,0.9933774834437086,,2026-03-09T18:05:42.6250000Z
599,0.014426604844629765,0.991304347826087,,2026-03-09T18:05:44.4840000Z
600,0.010678403079509735,0.993103448275862,,2026-03-09T18:05:46.3550000Z
601,0.011114129796624184,1,,2026-03-09T18:05:48.5220000Z
602,0.020410452038049698,0.9888888888888889,,2026-03-09T18:05:49.8050000Z
603,0.024004539474844933,0.9887640449438202,,2026-03-09T18:05:52.5550000Z
604,0.021498842164874077,0.9905660377358491,,2026-03-09T18:05:53.7890000Z
605,0.021367505192756653,0.9905660377358491,,2026-03-09T18:05:55.6490000Z
606,0.010743056423962116,1,,2026-03-09T18:05:57.5020000Z
607,0.012773368507623672,0.9933774834437086,,2026-03-09T18:05:59.3550000Z
608,0.010320721194148064,1,,2026-03-09T18:06:01.2470000Z
609,0.012876905500888824,0.9913793103448276,,2026-03-09T18:06:03.1260000Z
610,0.008691911585628986,1,,2026-03-09T18:06:04.6860000Z
611,0.007491784635931253,1,,2026-03-09T18:06:06.5660000Z
612,0.010447577573359013,0.9933774834437086,,2026-03-09T18:06:08.4250000Z
613,0.014446585439145565,0.9927007299270073,,2026-03-09T18:06:10.3050000Z
614,0.018274208530783653,0.9905660377358491,,2026-03-09T18:06:11.8660000Z
615,0.013530619442462921,0.9927007299270073,,2026-03-09T18:06:13.7240000Z
616,0.02463763765990734,0.991304347826087,,2026-03-09T18:06:15.5810000Z
617,0.007657147478312254,1,,2026-03-09T18:06:17.4550000Z
618,0.005738586187362671,1,,2026-03-09T18:06:19.3240000Z
619,0.009306017309427261,0.9933774834437086,,2026-03-09T18:06:21.4870000Z
620,0.014870688319206238,0.9905660377358491,,2026-03-09T18:06:23.3370000Z
621,0.007039257790893316,1,,2026-03-09T18:06:24.5960000Z
622,0.007000255398452282,1,,2026-03-09T18:06:26.4480000Z
623,0.010197900235652924,0.993421052631579,,2026-03-09T18:06:28.3010000Z
624,0.06716279685497284,0.9915966386554622,,2026-03-09T18:06:30.4710000Z
625,0.011945828795433044,0.9927007299270073,,2026-03-09T18:06:32.3300000Z
626,0.0845438539981842,0.9827586206896551,,2026-03-09T18:06:33.8970000Z
627,0.005051854997873306,1,,2026-03-09T18:06:35.7500000Z
628,0.01412312313914299,0.9906542056074766,,2026-03-09T18:06:37.6120000Z
629,0.004497062414884567,1,,2026-03-09T18:06:39.4560000Z
630,0.005918644368648529,1,,2026-03-09T18:06:41.9350000Z
631,0.011290587484836578,0.993421052631579,,2026-03-09T18:06:43.2040000Z
632,0.011123795993626118,0.9933774834437086,,2026-03-09T18:06:45.0650000Z
633,0.01444912888109684,0.9905660377358491,,2026-03-09T18:06:47.2350000Z
634,0.004397495184093714,1,,2026-03-09T18:06:48.7970000Z
635,0.060766443610191345,0.9913793103448276,,2026-03-09T18:06:50.6750000Z
636,0.06358354538679123,0.9914529914529915,,2026-03-09T18:06:52.5320000Z
637,0.046841811388731,0.993103448275862,,2026-03-09T18:06:54.7050000Z
638,0.07359544187784195,0.9887640449438202,,2026-03-09T18:06:55.9930000Z
639,0.00513877859339118,1,,2026-03-09T18:06:57.8260000Z
640,0.014664284884929657,0.9906542056074766,,2026-03-09T18:06:59.6960000Z
641,0.01258864626288414,0.9933774834437086,,2026-03-09T18:07:01.5620000Z
642,0.005320029798895121,1,,2026-03-09T18:07:03.4160000Z
643,0.0373966209590435,0.9916666666666667,,2026-03-09T18:07:05.5820000Z
644,0.005569668021053076,1,,2026-03-09T18:07:07.4530000Z
645,0.038409437984228134,0.9887640449438202,,2026-03-09T18:07:08.7260000Z
646,0.027465272694826126,0.991304347826087,,2026-03-09T18:07:10.5940000Z
647,0.02562061697244644,0.9913793103448276,,2026-03-09T18:07:12.4600000Z
648,0.02429431490600109,0.991304347826087,,2026-03-09T18:07:14.3220000Z
649,0.013089628890156746,0.9926470588235294,,2026-03-09T18:07:16.1740000Z
650,0.0070599643513560295,1,,2026-03-09T18:07:17.7010000Z
651,0.028557294979691505,0.9887640449438202,,2026-03-09T18:07:20.1740000Z
652,0.022422833368182182,0.9887640449438202,,2026-03-09T18:07:21.4310000Z
653,0.01257464662194252,0.9945054945054945,,2026-03-09T18:07:23.2830000Z
654,0.00779813714325428,1,,2026-03-09T18:07:25.1290000Z
655,0.013881699182093143,0.9915966386554622,,2026-03-09T18:07:27.0040000Z
656,0.023614590987563133,0.9834710743801653,,2026-03-09T18:07:29.1310000Z
657,0.018085137009620667,0.9887640449438202,,2026-03-09T18:07:30.7100000Z
658,0.016333356499671936,0.9935064935064936,,2026-03-09T18:07:32.2630000Z
659,0.019519414752721786,0.9914529914529915,,2026-03-09T18:07:34.1450000Z
660,0.008587677031755447,1,,2026-03-09T18:07:35.9800000Z
661,0.013601817190647125,0.9887640449438202,,2026-03-09T18:07:37.8560000Z
662,0.013231121003627777,0.994535519125683,,2026-03-09T18:07:39.7080000Z
663,0.01498190127313137,0.9926470588235294,,2026-03-09T18:07:41.5840000Z
664,0.020050426945090294,0.9913793103448276,,2026-03-09T18:07:43.4350000Z
665,0.01973160356283188,0.9914529914529915,,2026-03-09T18:07:45.3010000Z
666,0.012384817004203796,1,,2026-03-09T18:07:47.4650000Z
667,0.011830753646790981,1,,2026-03-09T18:07:49.0050000Z
668,0.016502156853675842,0.993103448275862,,2026-03-09T18:07:50.5760000Z
669,0.01189481746405363,1,,2026-03-09T18:07:52.4370000Z
670,0.015572196803987026,0.993421052631579,,2026-03-09T18:07:54.2860000Z
671,0.013026159256696701,0.9931506849315068,,2026-03-09T18:07:56.1520000Z
672,0.014616682194173336,0.9912280701754386,,2026-03-09T18:07:57.6890000Z
673,0.015960371121764183,0.9926470588235294,,2026-03-09T18:07:59.8630000Z
674,0.016826841980218887,0.98989898989899,,2026-03-09T18:08:01.4080000Z
675,0.021309582516551018,0.9905660377358491,,2026-03-09T18:08:03.8570000Z
676,0.016355207189917564,0.98989898989899,,2026-03-09T18:08:05.1220000Z
677,0.012388156726956367,0.994535519125683,,2026-03-09T18:08:07.0010000Z
678,0.015953101217746735,0.9900990099009901,,2026-03-09T18:08:08.8670000Z
679,0.01981823518872261,0.9907407407407407,,2026-03-09T18:08:10.7380000Z
680,0.014722862280905247,0.98989898989899,,2026-03-09T18:08:12.2680000Z
681,0.011502176523208618,0.9914529914529915,,2026-03-09T18:08:14.1020000Z
682,0.015928402543067932,0.98989898989899,,2026-03-09T18:08:15.9740000Z
683,0.013859160244464874,0.991304347826087,,2026-03-09T18:08:17.8440000Z
684,0.010280209593474865,1,,2026-03-09T18:08:19.7170000Z
685,0.017733560875058174,0.9863013698630136,,2026-03-09T18:08:21.5870000Z
686,0.014434915035963058,0.993421052631579,,2026-03-09T18:08:23.7180000Z
687,0.01999327354133129,0.9906542056074766,,2026-03-09T18:08:25.5830000Z
688,0.013169271871447563,0.9913793103448276,,2026-03-09T18:08:26.8240000Z
689,0.011372481472790241,1,,2026-03-09T18:08:29.2790000Z
690,0.0180677343159914,0.9887640449438202,,2026-03-09T18:08:30.5350000Z
691,0.019037310034036636,0.9888888888888889,,2026-03-09T18:08:32.4020000Z
692,0.01903435029089451,0.9905660377358491,,2026-03-09T18:08:34.2600000Z
693,0.013921228237450123,0.9913793103448276,,2026-03-09T18:08:36.1190000Z
694,0.01297367550432682,0.9917355371900827,,2026-03-09T18:08:37.9730000Z
695,0.01083910372108221,1,,2026-03-09T18:08:39.8380000Z
696,0.011223859153687954,0.9930555555555556,,2026-03-09T18:08:41.7020000Z
697,0.019566968083381653,0.9905660377358491,,2026-03-09T18:08:43.5580000Z
698,0.011172809638082981,1,,2026-03-09T18:08:45.7040000Z
699,0.01197089534252882,0.994535519125683,,2026-03-09T18:08:47.2640000Z
700,0.013513581827282906,0.9912280701754386,,2026-03-09T18:08:48.8310000Z
701,0.013122476637363434,0.9913793103448276,,2026-03-09T18:08:50.6880000Z
702,0.017991719767451286,0.9887640449438202,,2026-03-09T18:08:52.5490000Z
703,0.013503503985702991,0.9916666666666667,,2026-03-09T18:08:54.4070000Z
704,0.014540456235408783,0.9927007299270073,,2026-03-09T18:08:56.5590000Z
705,0.014387579634785652,0.9926470588235294,,2026-03-09T18:08:58.1120000Z
706,0.012516876682639122,0.9913793103448276,,2026-03-09T18:08:59.6730000Z
707,0.018368175253272057,0.9887640449438202,,2026-03-09T18:09:01.5350000Z
708,0.017013264819979668,0.9906542056074766,,2026-03-09T18:09:03.6690000Z
709,0.010567625984549522,0.9931506849315068,,2026-03-09T18:09:05.2370000Z
710,0.012046698480844498,0.9913793103448276,,2026-03-09T18:09:07.0830000Z
711,0.015801789239048958,0.9933774834437086,,2026-03-09T18:09:09.2450000Z
712,0.01647920161485672,0.9933774834437086,,2026-03-09T18:09:10.7790000Z
713,0.01416373997926712,0.98989898989899,,2026-03-09T18:09:12.6520000Z
714,0.01389392837882042,1,,2026-03-09T18:09:14.5200000Z
715,0.01635025627911091,0.9906542056074766,,2026-03-09T18:09:16.0790000Z
716,0.012575887143611908,0.9915966386554622,,2026-03-09T18:09:17.9950000Z
717,0.012555322609841824,0.9915966386554622,,2026-03-09T18:09:19.8520000Z
718,0.01028915960341692,0.9931972789115646,,2026-03-09T18:09:21.7160000Z
719,0.015940381214022636,0.9933774834437086,,2026-03-09T18:09:23.5860000Z
720,0.019103066995739937,0.9827586206896551,,2026-03-09T18:09:25.4670000Z
721,0.01650168187916279,0.9888888888888889,,2026-03-09T18:09:27.3360000Z
722,0.011594724841415882,0.9917355371900827,,2026-03-09T18:09:28.8850000Z
723,0.01113180723041296,1,,2026-03-09T18:09:30.7730000Z
724,0.011507547460496426,0.9923076923076923,,2026-03-09T18:09:32.6270000Z
